model,locale,name,script,script_type,old_score,new_score,norm_score,comparability,delta
01-ai/Yi-34B,wo,Wolof,Latn,alphabet,0.9724,0.9724,,direct,0.0
01-ai/Yi-34B,xh,Xhosa,Latn,alphabet,1.0,1.0,,direct,0.0
01-ai/Yi-34B,xnr,Kangri,Deva,abugida,0.2485,0.2485,,direct,0.0
01-ai/Yi-34B,xog,Soga,Latn,alphabet,1.0,1.0,,direct,0.0
01-ai/Yi-34B,yav,Yangben,Latn,alphabet,0.7787,0.7787,,direct,0.0
01-ai/Yi-34B,yi,Yiddish,Hebr,abjad,0.2235,0.2235,,direct,0.0
01-ai/Yi-34B,yo,Yoruba,Latn,alphabet,0.76,0.76,,direct,0.0
01-ai/Yi-34B,yrl,Nheengatu,Latn,alphabet,0.8857,0.8857,,direct,0.0
01-ai/Yi-34B,yue,Cantonese,Hant,logographic,0.85,0.85,,within_script_only,0.0
01-ai/Yi-34B,za,Zhuang,Latn,alphabet,1.0,1.0,,direct,0.0
01-ai/Yi-34B,zgh,Standard Moroccan Tamazight,Tfng,alphabet,0.2,0.2,,direct,0.0
01-ai/Yi-34B,zh,Chinese,Hans,logographic,0.9826,0.9826,,within_script_only,0.0
01-ai/Yi-34B,zu,Zulu,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,aa,Afar,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,ab,Abkhazian,Cyrl,alphabet,0.775,0.775,,direct,0.0
FacebookAI/xlm-roberta-base,af,Afrikaans,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,agq,Aghem,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,ak,Akan,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,am,Amharic,Ethi,syllabary,0.9787,0.9787,,within_script_only,0.0
FacebookAI/xlm-roberta-base,an,Aragonese,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,ann,Obolo,Latn,alphabet,0.9744,0.9744,,direct,0.0
FacebookAI/xlm-roberta-base,apc,apc,Arab,abjad,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,ar,Arabic,Arab,abjad,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,arn,Mapuche,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,as,Assamese,Beng,abugida,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,asa,Asu,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,ast,Asturian,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,az,Azerbaijani,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,ba,Bashkir,Cyrl,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,bal,Baluchi,Arab,abjad,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,bas,Basaa,Latn,alphabet,0.9677,0.9677,,direct,0.0
FacebookAI/xlm-roberta-base,be,Belarusian,Cyrl,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,bem,Bemba,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,bew,Betawi,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,bez,Bena,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,bg,Bulgarian,Cyrl,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,bgc,Haryanvi,Deva,abugida,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,bgn,Western Balochi,Arab,abjad,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,bho,Bhojpuri,Deva,abugida,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,blo,Anii,Latn,alphabet,0.9592,0.9592,,direct,0.0
FacebookAI/xlm-roberta-base,blt,Tai Dam,Tavt,abugida,0.0,0.0,,direct,0.0
FacebookAI/xlm-roberta-base,bm,Bambara,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,bn,Bangla,Beng,abugida,0.8824,0.8824,,direct,0.0
FacebookAI/xlm-roberta-base,bo,Tibetan,Tibt,abugida,0.023,0.023,,direct,0.0
FacebookAI/xlm-roberta-base,br,Breton,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,brx,Bodo,Deva,abugida,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,bs,Bosnian,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,bss,Akoose,Latn,alphabet,0.9808,0.9808,,direct,0.0
FacebookAI/xlm-roberta-base,byn,Blin,Ethi,syllabary,0.9308,0.9308,,within_script_only,0.0
FacebookAI/xlm-roberta-base,ca,Catalan,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,cad,Caddo,Latn,alphabet,0.9667,0.9667,,direct,0.0
FacebookAI/xlm-roberta-base,cch,Atsam,Latn,alphabet,0.9643,0.9643,,direct,0.0
FacebookAI/xlm-roberta-base,ccp,Chakma,Cakm,abugida,0.0,0.0,,direct,0.0
FacebookAI/xlm-roberta-base,ce,Chechen,Cyrl,alphabet,0.9706,0.9706,,direct,0.0
FacebookAI/xlm-roberta-base,ceb,Cebuano,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,cgg,Chiga,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,cho,Choctaw,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,chr,Cherokee,Cher,syllabary,0.0,0.0,,within_script_only,0.0
FacebookAI/xlm-roberta-base,cic,Chickasaw,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,ckb,Central Kurdish,Arab,abjad,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,co,Corsican,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,cop,Coptic,Copt,alphabet,0.0,0.0,,direct,0.0
FacebookAI/xlm-roberta-base,cs,Czech,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,csw,Swampy Cree,Cans,syllabary,0.0,0.0,,within_script_only,0.0
FacebookAI/xlm-roberta-base,cu,Church Slavic,Cyrl,alphabet,0.5417,0.5417,,direct,0.0
FacebookAI/xlm-roberta-base,cv,Chuvash,Cyrl,alphabet,0.9459,0.9459,,direct,0.0
FacebookAI/xlm-roberta-base,cy,Welsh,Latn,alphabet,0.9388,0.9388,,direct,0.0
FacebookAI/xlm-roberta-base,da,Danish,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,dav,Taita,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,de,German,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,dje,Zarma,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,doi,Dogri,Deva,abugida,0.9714,0.9714,,direct,0.0
FacebookAI/xlm-roberta-base,dsb,Lower Sorbian,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,dua,Duala,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,dv,Divehi,Thaa,abjad,0.0,0.0,,direct,0.0
FacebookAI/xlm-roberta-base,dyo,Jola-Fonyi,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,dz,Dzongkha,Tibt,abugida,0.0345,0.0345,,direct,0.0
FacebookAI/xlm-roberta-base,ebu,Embu,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,ee,Ewe,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,el,Greek,Grek,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,en,English,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,eo,Esperanto,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,es,Spanish,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,et,Estonian,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,eu,Basque,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,ewo,Ewondo,Latn,alphabet,0.9808,0.9808,,direct,0.0
FacebookAI/xlm-roberta-base,fa,Persian,Arab,abjad,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,ff,Fula,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,fi,Finnish,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,fil,Filipino,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,fo,Faroese,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,fr,French,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,frr,Northern Frisian,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,fur,Friulian,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,fy,Western Frisian,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,ga,Irish,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,gaa,Ga,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,gd,Scottish Gaelic,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,gez,Geez,Ethi,syllabary,0.9437,0.9437,,within_script_only,0.0
FacebookAI/xlm-roberta-base,gl,Galician,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,gn,Guarani,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,gsw,Swiss German,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,gu,Gujarati,Gujr,abugida,0.9853,0.9853,,direct,0.0
FacebookAI/xlm-roberta-base,guz,Gusii,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,gv,Manx,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,ha,Hausa,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,haw,Hawaiian,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,he,Hebrew,Hebr,abjad,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,hi,Hindi,Deva,abugida,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,hnj,Hmong Njua,Hmnp,alphabet,0.0,0.0,,direct,0.0
FacebookAI/xlm-roberta-base,hr,Croatian,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,hsb,Upper Sorbian,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,ht,Haitian Creole,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,hu,Hungarian,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,hy,Armenian,Armn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,ia,Interlingua,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,id,Indonesian,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,ie,Interlingue,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,ig,Igbo,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,ii,Sichuan Yi,Yiii,syllabary,0.0,0.0,,within_script_only,0.0
FacebookAI/xlm-roberta-base,io,Ido,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,is,Icelandic,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,it,Italian,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,iu,Inuktitut,Cans,syllabary,0.0,0.0,,within_script_only,0.0
FacebookAI/xlm-roberta-base,ja,Japanese,Jpan,mixed_logographic,0.9987,0.9987,,within_script_only,0.0
FacebookAI/xlm-roberta-base,jbo,Lojban,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,jgo,Ngomba,Latn,alphabet,0.9333,0.9333,,direct,0.0
FacebookAI/xlm-roberta-base,jmc,Machame,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,jv,Javanese,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,ka,Georgian,Geor,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,kaa,Kara-Kalpak,Cyrl,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,kab,Kabyle,Latn,alphabet,0.9706,0.9706,,direct,0.0
FacebookAI/xlm-roberta-base,kaj,Jju,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,kam,Kamba,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,kcg,Tyap,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,kde,Makonde,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,kea,Kabuverdianu,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,ken,Kenyang,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,kgp,Kaingang,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,khq,Koyra Chiini,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,ki,Kikuyu,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,kk,Kazakh,Cyrl,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,kkj,Kako,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,kl,Kalaallisut,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,kln,Kalenjin,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,km,Khmer,Khmr,abugida,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,kn,Kannada,Knda,abugida,0.9437,0.9437,,direct,0.0
FacebookAI/xlm-roberta-base,ko,Korean,Kore,featural_syllabary,0.1544,0.1544,0.4776,within_script_only,0.0
FacebookAI/xlm-roberta-base,kok,Konkani,Deva,abugida,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,kpe,Kpelle,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,ks,Kashmiri,Arab,abjad,0.9565,0.9565,,direct,0.0
FacebookAI/xlm-roberta-base,ksb,Shambala,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,ksf,Bafia,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,ksh,Colognian,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,ku,Kurdish,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,kw,Cornish,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,kxv,Kuvi,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,ky,Kyrgyz,Cyrl,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,la,Latin,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,lag,Langi,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,lb,Luxembourgish,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,lg,Ganda,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,lij,Ligurian,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,lkt,Lakota,Latn,alphabet,0.9667,0.9667,,direct,0.0
FacebookAI/xlm-roberta-base,lld,lld,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,lmo,Lombard,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,ln,Lingala,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,lo,Lao,Laoo,abugida,0.9455,0.9455,,direct,0.0
FacebookAI/xlm-roberta-base,lrc,Northern Luri,Arab,abjad,0.9302,0.9302,,direct,0.0
FacebookAI/xlm-roberta-base,lt,Lithuanian,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,ltg,Latgalian,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,lu,Luba-Katanga,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,luo,Luo,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,luy,Luyia,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,lv,Latvian,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,mai,Maithili,Deva,abugida,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,mas,Masai,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,mdf,Moksha,Cyrl,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,mer,Meru,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,mfe,Morisyen,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,mg,Malagasy,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,mgh,Makhuwa-Meetto,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,mgo,Metaʼ,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,mhn,mhn,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,mi,Māori,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,mic,Mi'kmaw,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,mk,Macedonian,Cyrl,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,ml,Malayalam,Mlym,abugida,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,mn,Mongolian,Cyrl,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,mni,Manipuri,Beng,abugida,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,moh,Mohawk,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,mr,Marathi,Deva,abugida,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,ms,Malay,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,mt,Maltese,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,mua,Mundang,Latn,alphabet,0.9697,0.9697,,direct,0.0
FacebookAI/xlm-roberta-base,mus,Muscogee,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,my,Burmese,Mymr,abugida,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,myv,Erzya,Cyrl,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,mzn,Mazanderani,Arab,abjad,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,naq,Nama,Latn,alphabet,0.9355,0.9355,,direct,0.0
FacebookAI/xlm-roberta-base,nd,North Ndebele,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,nds,Low German,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,ne,Nepali,Deva,abugida,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,nl,Dutch,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,nmg,Kwasio,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,nnh,Ngiemboon,Latn,alphabet,0.963,0.963,,direct,0.0
FacebookAI/xlm-roberta-base,no,Norwegian,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,nqo,N’Ko,Nkoo,alphabet,0.0,0.0,,direct,0.0
FacebookAI/xlm-roberta-base,nr,South Ndebele,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,nso,Northern Sotho,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,nus,Nuer,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,nv,Navajo,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,ny,Nyanja,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,nyn,Nyankole,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,oc,Occitan,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,om,Oromo,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,or,Odia,Orya,abugida,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,os,Ossetic,Cyrl,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,osa,Osage,Osge,alphabet,0.075,0.075,,direct,0.0
FacebookAI/xlm-roberta-base,pa,Punjabi,Guru,abugida,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,pap,Papiamento,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,pcm,Nigerian Pidgin,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,pis,Pijin,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,pl,Polish,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,prg,Prussian,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,ps,Pashto,Arab,abjad,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,pt,Portuguese,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,qu,Quechua,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,quc,Kʼicheʼ,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,raj,Rajasthani,Deva,abugida,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,rhg,Rohingya,Rohg,abjad,0.0,0.0,,direct,0.0
FacebookAI/xlm-roberta-base,rif,Riffian,Latn,alphabet,0.9677,0.9677,,direct,0.0
FacebookAI/xlm-roberta-base,rm,Romansh,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,rn,Rundi,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,ro,Romanian,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,rof,Rombo,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,ru,Russian,Cyrl,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,rw,Kinyarwanda,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,rwk,Rwa,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,sa,Sanskrit,Deva,abugida,0.9714,0.9714,,direct,0.0
FacebookAI/xlm-roberta-base,sah,Yakut,Cyrl,alphabet,0.9615,0.9615,,direct,0.0
FacebookAI/xlm-roberta-base,saq,Samburu,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,sat,Santali,Olck,alphabet,0.0,0.0,,direct,0.0
FacebookAI/xlm-roberta-base,sbp,Sangu,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,sc,Sardinian,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,scn,Sicilian,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,sd,Sindhi,Arab,abjad,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,sdh,Southern Kurdish,Arab,abjad,0.9706,0.9706,,direct,0.0
FacebookAI/xlm-roberta-base,se,Northern Sami,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,seh,Sena,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,ses,Koyraboro Senni,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,sg,Sango,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,shi,Tachelhit,Tfng,alphabet,0.0,0.0,,direct,0.0
FacebookAI/xlm-roberta-base,shn,Shan,Mymr,abugida,0.8913,0.8913,,direct,0.0
FacebookAI/xlm-roberta-base,si,Sinhala,Sinh,abugida,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,sid,Sidamo,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,sk,Slovak,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,skr,skr,Arab,abjad,0.9592,0.9592,,direct,0.0
FacebookAI/xlm-roberta-base,sl,Slovenian,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,sma,Southern Sami,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,smj,Lule Sami,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,smn,Inari Sami,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,sms,Skolt Sami,Latn,alphabet,0.9167,0.9167,,direct,0.0
FacebookAI/xlm-roberta-base,sn,Shona,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,so,Somali,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,sq,Albanian,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,sr,Serbian,Cyrl,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,ss,Swati,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,ssy,Saho,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,st,Southern Sotho,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,su,Sundanese,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,sv,Swedish,Latn,alphabet,1.0,1.0,,direct,0.0
FacebookAI/xlm-roberta-base,sw,Swahili,Latn,alphabet,1.0,1.0,,direct,0.0
